DISTRITO,tmin_mean_total
COROSHA,13.23441390991211
EL MILAGRO,20.195894241333008
MAQUIA,22.28498962402344
CHONTALI,11.05021231515067
SALLIQUE,12.423055326021634
BAGUA,21.03336130777995
COCHABAMBA,12.704689534505208
MARIA,7.929426670074463
SAN JUAN DE LOPECANCHA,9.933101399739583
TARAPOTO,21.117980448404946
CACATACHI,21.440430450439454
MARCONA,14.154537501479641
SANTIAGO DE PUPUJA,0.21710509777069092
TISCO,-2.369338714599609
JOSE DOMINGO CHOQUEHUANCA,0.27164852917194365
HUATASANI,0.36169645339250567
ARAPA,0.6623151432384144
PALPA,14.96586799621582
ANANEA,-2.881736135482788
MUÑANI,-1.0239094345657913
PUTINA,-1.4961920121136836
LAYO,0.09978064809526714
SINA,1.9579692616182214
QUEHUE,1.776121883392334
SANTA CRUZ,13.241793145073785
MARANGANI,-0.4038900543661679
QUIACA,2.459859085083008
OCUCAJE,13.792665911735373
POTONI,-2.0035357599673063
HUAQUIRCA,1.9683201381138393
QUIÑOTA,2.722049856185913
SABAINO,4.921236801147461
VIRUNDO,1.2054972489674887
SANTA ROSA,-1.4511737976074217
CUYOCUYO,-1.0785595999823676
KUNTURKANKI,-0.005039237095759463
CHECCA,0.7744679675382725
VELILLE,1.4245497385660806
SAN ANTON,-0.8348754434024587
JUAN ESPINOZA MEDRANO,1.3148778742009941
SANTO TOMAS,0.4621506078919368
COTARUSE,1.8090130246918776
ANTABAMBA,1.2631606292724609
CARAYBAMBA,3.741075849533081
LANGUI,0.8026528040568035
PARCONA,14.784091758728028
ICA,14.073062232232862
LOS AQUIJES,14.443150901794434
TIBILLO,9.757359036532316
COMBAPATA,1.8737531661987306
OMACHA,2.0155658213297523
IHUAYLLO,8.194410451253257
JUSTO APU SAHUARAURA,6.320557149251302
TAPAIRIHUA,6.985772800445557
SANTIAGO DE QUIRAHUARA,5.99797960917155
CURASCO,5.399862957000733
USICAYOS,-0.14638292893119478
SUBTANJALLA,14.393144226074218
PROGRESO,2.8959787580702043
ACOPIA,5.590044212341309
LA TINGUIÑA,14.033988189697265
CHUQUIBAMBILLA,2.2411691029866536
OCOYO,7.668362935384115
LLALLI,-0.8539477666219074
EL INGENIO,14.68097405684622
SAN JOSE,-0.4184215875772329
COPORAQUE,-0.1052376937866211
LLIPATA,15.492965698242188
YANAHUAYA,11.605918329412287
OROPESA,0.5583994449713291
RIO GRANDE,13.740046275745737
CHALHUANCA,5.8923503875732415
CRUCERO,-2.4626775614420575
YANAOCA,1.5807713402642143
MAMARA,4.682540225982666
ANTAUTA,-2.140442117055257
SICUANI,-0.5436193180084228
TURPAY,3.511489248275757
CHAMACA,2.1769418080647784
SAN ANTONIO,6.422308826446534
PAMPAMARCA,3.789056587219238
POMACANCHI,3.349206126819957
CORDOVA,5.2440537770589195
CAPACMARCA,5.5093889236450195
TORAYA,2.9943180084228516
SAN JUAN BAUTISTA,
PHARA,8.237845420837402
HUAYANA,5.664589595794678
SAN ISIDRO,6.310102589925131
SAN MIGUEL DE CHACCRAMPA,6.881302165985107
CHAPIMARCA,7.746845054626465
YAUCA DEL ROSARIO,12.255379416725852
QUERCO,3.4009074998938518
GAMARRA,2.8484467593106357
SAN ANTONIO DE CACHI,7.877094904581706
CORANI,-2.956277419581558
PITUMARCA,-2.8023908403184676
TURPO,5.306118202209473
SAN ANDRES,15.774834526909723
TAMBOBAMBA,3.3435236612955728
QUIQUIJANA,2.0984705607096354
RONDOCAN,4.230379676818847
HUANCARAY,5.584645557403564
PACCARITAMBO,6.512160644531249
TUPAC AMARU INCA,16.16509246826172
LAMBRAMA,5.294666330437911
PISCO,
SANGARARA,2.851886749267578
COLCABAMBA,4.107009410858154
PILLPINTO,4.208678754170736
MACUSANI,-2.6082854240171374
ACCHA,4.370898001534599
MARA,4.417265930175781
HUAYLLATI,6.785763092041016
CHACOCHE,4.500110181172689
CURPAHUASI,1.058016872406006
ACOS,5.679004669189453
CHECACUPE,-2.3965736915325295
TUMAY HUARACA,3.1430623372395834
ALTO INAMBARI,13.512079653532606
CHIARA,4.83507423400879
ACOMAYO,2.337841447194417
SAN JUAN DE CHACÑA,3.8109304904937744
LUCRE,4.077457332611084
LARAMARCA,3.971065584818523
SALAS,14.910959879557293
COLCHA,6.773986180623373
CUSIPATA,1.7930740356445312
TINTAY,5.020908813476562
CIRCA,4.956464691162109
COYLLURQUI,3.9874473026820594
CCAPI,6.610398610432943
PARACAS,15.365874023437499
SAN FRANCISCO DE SANGAYAICO,6.953306833902995
SAN JOSE DE LOS MOLINOS,13.099231719970703
HUARO,3.111292505264282
PICHIRHUA,5.043993142934946
COTABAMBAS,6.4226606889204545
PLATERIA,1.2564225435256957
LUCRE,2.813852882385254
COCHARCAS,8.605152702331543
ABANCAY,9.077646043565538
TAMBURCO,1.6790102481842042
PACUCHA,6.622047042846679
CCORCA,1.9394060897827146
YAULI,2.619847564697266
ROSARIO,5.554181671142578
HONGOS,1.8850859642028808
ASIA,16.443772277832032
CATAHUASI,10.172279612223306
CACRA,4.562686443328857
OCOBAMBA,9.131944861778845
PUTINZA,7.99868803024292
PAUCARA,2.063150978088379
PALCA,2.173145643870036
INAMBARI,22.309822689194277
ANDABAMBA,6.246354389190674
ACOBAMBILLA,-0.4708153088887532
MALA,16.626302337646486
TUPE,1.800682809617784
SAN ANTONIO,16.65720863342285
JESUS MARIA,
CCOCHACCASA,1.3385889212290447
MADEAN,2.5450897761753626
MARANURA,13.990851338704426
AURAHUA,0.11391536455888014
CALLANMARCA,6.413673400878906
VIÑAC,5.871959075927734
CHOCOS,11.4635500226702
SAN MIGUEL DE ACOS,12.305336189270019
HUARAL,16.048767671130953
MARCAPOMACOCHA,-0.3339530320003115
SAN SEBASTIAN,4.5882102966308596
OROPESA,3.6023312886555994
TAURIPAMPA,9.405378633386949
MANTA,1.8444424057006834
LARIA,1.1446881771087647
YANATILE,9.58622490377987
HUANDO,2.769049072265625
CHAMBARA,3.0215815544128417
SAÑO,
SANTIAGO DE TUNA,11.14743766784668
SAN ANDRES DE TUPICOCHA,6.478473663330078
ACO,3.143438720703125
SAN LORENZO DE QUINTI,2.6146546936035158
ALLAUCA,4.481019951315487
PUCUSANA,
SANTA MARIA DEL MAR,16.896096801757814
VILCA,0.8030078967412313
CUENCA,3.0340028762817384
SAYLLA,
RANRACANCHA,4.574961217244466
TALAVERA,7.429922332763671
CHUPURO,2.3166933059692383
CHORRILLOS,18.180150985717773
VIQUES,
SANGALLAYA,3.3190710067749025
BARRANCO,
SANTO DOMINGO DE LOS OLLEROS,13.509621344672308
VILLA MARIA DEL TRIUNFO,17.153749847412108
SAN JUAN DE MIRAFLORES,17.97222137451172
HUAYUCACHI,5.626319408416748
CHONGOS BAJO,0.01464127004146576
LANGA,7.472725486755371
MIRAFLORES,-0.4754003604253133
MIRAFLORES,18.213576126098634
CUENCA,8.606893157958984
HUARIBAMBA,4.820781108311245
SURQUILLO,
SAN JERONIMO,3.9737063725789383
CCARHUAYO,0.860742712020874
SAN DAMIAN,3.719722239176432
LEONOR ORDOÑEZ,3.579465627670288
PACCHA,1.5120587825775147
QUILCAS,1.5425381024678548
PARIAHUANCA,3.723397064208984
MUQUI,
MANU,19.367765410958903
HEROINAS TOLEDO,1.4801789045333862
QUICHUAY,
MUQUIYAUYO,4.78450231552124
HUARIPAMPA,
INGENIO,2.0828744173049927
SAN LORENZO,
EL MANTARO,4.894631290435791
SURCO,8.046616363525391
SAUSA,
PARCO,3.7720324993133545
LEONCIO PRADO,4.457778591579862
RIO NEGRO,19.06723704618566
SAN PEDRO DE CAJAS,3.199647881002987
JUNIN,1.2363683146815145
ONDORES,1.7799376593695744
HUASAHUASI,5.136721992492676
SAYAN,15.498028428819444
SAN MIGUEL DE MAYOCC,7.993187713623047
LA MERCED,10.51087532043457
EL CARMEN,6.543931007385254
CURAHUASI,6.526883131457913
POROY,3.66644549369812
ANCO_HUALLO,5.157314205169678
CUSCO,3.165942764282227
TAMBO,1.4868111848831176
CAICAY,5.194249439239502
HUANCARANI,3.5846475982666015
CCATCA,2.6385029532692648
QUITO-ARMA,7.699930148654514
CHINCHEROS,8.7601744333903
KAQUIABAMBA,10.454245910644532
HUAMATAMBO,3.5463086128234864
SECCLLA,2.527644983927409
SAN LUIS,16.67417793273926
ARMA,3.7171598954634235
SANTA TERESA,4.5789464438833845
SAN PEDRO DE PUTINA PUNCO,20.192208002417125
CHAVIN,9.485991014753068
IMPERIAL,16.67138214111328
SAN PEDRO DE HUACARPANA,1.7702914237976075
AZANGARO,5.108838208516438
HUAYOPATA,9.636673990885418
PAMPAS,3.135152578353882
COCHAS,9.264068603515625
CHICCHE,-0.06675752997398376
AYAVIRI,1.7425175189971924
QUINOCAY,10.907439117431641
QUINCHES,4.21285343170166
COLCA,3.1731894969940186
ALIS,0.7759852886199952
HUAÑEC,0.6156075716018676
PUNTA NEGRA,16.258803100585936
QUISHUAR,10.778687858581543
MARIATANA,6.490440041678292
SAN JOAQUIN,2.2624159812927247
CULLHUAS,3.297763729095459
MADRE DE DIOS,21.65429987980769
LA PERLA,
SAN LUIS,17.897420501708986
SAN MIGUEL,18.07281913757324
CHINCHAYPUJIO,5.256145935058594
PUCYURA,4.670231819152832
ANDARAPA,11.537137603759765
CACHIMAYO,4.439802455902099
SAN SALVADOR,5.233785565694173
LIMBANI,14.827010091145834
ONGOY,6.6004598999023445
MOLLEPATA,5.616062164306641
LIMATAMBO,4.560976813821232
PISAC,4.452586619059245
TICRAPO,8.32470308939616
HUAROCONDO,0.9177340098789759
MARAS,5.559547958374024
LAMAY,3.3020167668660485
HUAYLLABAMBA,4.5600178400675455
ALTO LARAN,15.28786849975586
COLQUEPATA,3.5357031141008655
YUCAY,
VILLA EL SALVADOR,17.79114685058594
PUNTA HERMOSA,16.501194763183594
MARCAPATA,1.2018254779634021
SAN PEDRO DE PALCO,3.722652121151195
SAN PEDRO DE LARCAY,3.8074247880415486
HUACAÑA,5.003026275634765
PAICO,5.37165470123291
CARAPO,5.173672921316964
CARHUANCA,4.879879951477051
SANTIAGO DE LUCANAMARCA,1.697191827947443
HUAMBALPA,5.223192151387533
CANARIA,3.5405364296653055
SAN SALVADOR DE QUIJE,4.211816533406575
QUEROBAMBA,7.117060852050781
CHILCAYOC,6.289273452758789
INDEPENDENCIA,8.307659339904784
CHALCOS,8.571016693115235
SACSAMARCA,3.4961029052734376
HUALLA,4.691541213989258
SANCOS,2.321792934251868
SAN PEDRO DE CACHORA,9.602717081705729
TARAY,4.451097393035889
ZURITE,2.4064534505208335
TAMBO DE MORA,
PACOBAMBA,10.29022491455078
SUNAMPE,17.107424926757812
EL CARMEN,14.867582031249999
ANTA,3.3433841323852542
ANCAHUASI,2.5530724048614504
HUANIPACA,9.6061033982497
OCOBAMBA,6.771981557210286
SAN ANTONIO DE CUSICANCHA,2.5089102063860214
CHINCHERO,4.226761436462402
SAN GABAN,14.877300229279893
COYA,4.810986328125
HUANCANO,11.023757171630859
PUCARA,3.5500068187713625
ANCHONGA,3.075780359903971
HUEPETUHE,20.866593903186274
PUEBLO NUEVO,15.681748199462891
HUACHOS,4.657079887390137
AYAPATA,13.904031930842871
PAUCARTAMBO,6.2101732042100695
OLLANTAYTAMBO,2.7309685958059204
MACHUPICCHU,6.127320744441105
SAN JUAN DE YANAC,8.319203287760418
CAMANTI,13.233705832741474
SAN VICENTE DE CAÑETE,16.234796142578126
TANTARA,4.470142936706543
CHALLABAMBA,4.099340947469075
RICARDO PALMA,15.151939201354981
HUANCAYO,1.6732350985209148
MITO,4.734911727905273
HUANCAVELICA,1.0399711508499947
KOSÑIPATA,12.741600230823863
MARISCAL CACERES,
COAYLLO,15.359365844726563
MOYA,3.7110027949015296
PILCHACA,5.094178962707519
OMAS,9.897518920898438
HUANTAN,0.15242886145909626
HUAYLLAHUARA,
SAN BARTOLO,16.558201217651366
YAUYOS,2.172646366466176
ACOSTAMBO,2.921397132873535
ACRAQUIA,1.5633903741836548
CARHUACALLANGA,3.6500268936157227
QUELLOUNO,15.054972885594225
CALANGO,14.966572401258679
HUASICANCHA,1.4327763319015503
CHACAPAMPA,1.7671992111206056
HUAMPARA,9.09364070892334
CHONGOS ALTO,-0.813909796009893
AHUAYCHA,1.573809313774109
LARAOS,0.500805924488948
CARANIA,1.2960477828979493
DANIEL HERNANDEZ,5.852496910095215
ÑAHUIMPUQUIO,3.0192150115966796
CHILCA,16.43667106628418
LAHUAYTAMBO,7.066524600982666
PACHACAMAC,16.61700096130371
HUAMANCACA CHICO,4.9243494987487795
LA VICTORIA,
LA MOLINA,17.140139389038087
BELLAVISTA,
BREÑA,
CHILCA,
SAPALLANGA,3.1326897621154783
CHUPACA,
SAN PEDRO DE HUANCAYRE,2.998291349411011
SALCAHUASI,10.124142761230468
SAN JUAN DE JARPA,2.375876744588216
AHUAC,3.599978971481323
TOMAS,0.026910722255706787
SURCUBAMBA,11.625639125279019
SANTA ANITA,
PILCOMAYO,4.465655899047851
HUACHAC,
CIENEGUILLA,15.96045379638672
SAN MARCOS DE ROCCHAC,2.8174435806274416
SAN JOSE DE QUERO,1.489760112762451
HUACHOCOLPA,12.225031365288626
HUANCAYA,0.11796951823764376
TANTA,-0.21374918547543614
SICAYA,4.329791402816772
JENARO HERRERA,22.62498779296875
SUITUCANCHA,-0.5526128019605364
MASMA,4.106057167053223
HUAMALI,
CANCHAYLLO,0.2560744512826204
HUERTAS,4.908393096923828
JANJAILLO,2.3319217205047607
MASMA CHICCHE,2.4029621124267577
JULCAN,
SAN PEDRO DE CASTA,5.6769371032714835
MARCO,3.982133960723877
PANCAN,
CURICACA,2.465272458394369
MATUCANA,5.812997945149739
HUANZA,0.5621933555603027
LA OROYA,2.4546287536621096
SAN PEDRO DE LARAOS,2.366737174987793
RICRAN,2.40527475530451
HUARICOLCA,3.24751942952474
MOLINOS,3.420811184969815
APATA,2.5923354557582305
COMAS,2.8922821044921876
HUAMANTANGA,11.950503200954861
CANTA,3.647734498977661
MOROCOCHA,-0.3878842380311754
CHANCAY,16.654378128051757
LAS PIEDRAS,22.002198201029692
TARMA,3.0994935512542723
AUCALLAMA,16.31791737874349
TAPO,4.85568904876709
LLAYLLA,13.215156971324571
SAN BUENAVENTURA,3.371621513366699
PACCHA,1.3323131561279298
TAHUAMANU,21.737632472826085
LA UNION,2.1969256162643434
SUMBILCA,12.004049110412598
FITZCARRALD,21.78259993767806
HUAROS,0.848361587524414
ACOBAMBA,6.181783294677734
ATAVILLOS BAJO,7.859201685587566
PAMPA HERMOSA,8.60047576904297
COVIRIALI,18.391158548990884
MONOBAMBA,8.369266534620717
PACARAOS,1.428729714287652
CARMEN DE LA LEGUA REYNOSO,
LIMA,
EL AGUSTINO,16.691058349609374
RIMAC,
ATE,15.643419392903647
CHACLACAYO,15.441456604003907
INDEPENDENCIA,17.782903289794923
CALLAO,17.821563720703125
SAN MARTIN DE PORRES,17.779328536987304
LOS OLIVOS,
COMAS,17.118177032470705
LURIGANCHO,15.445828029087613
SAN JUAN DE LURIGANCHO,16.565504150390627
VENTANILLA,17.0619873046875
PUENTE PIEDRA,16.896250915527343
PACCHO,9.997750091552735
MARCAS,8.937637329101562
SANTO DOMINGO DE ACOBAMBA,7.015135288238525
SAN PEDRO DE CHUNAN,
SAN MATEO,2.468939177195231
SAN JUAN DE IRIS,2.578249092102051
SAN ANTONIO,12.649149237738715
TUNAN MARCA,3.1161516666412354
CHACAPALPA,1.6132523536682128
HUAY-HUAY,0.1359465936819712
PACA,4.6897584915161135
HUACHUPAMPA,5.4231620788574215
YAULI,3.529717191060384
ARAHUAY,10.303270568847656
YAULI,0.0006474447250366166
HUASO,9.19875467936198
UCHIZA,18.96500643216647
VIRU,17.011249421772202
MOCHE,18.093939208984374
SHAMBOYACU,19.958473423549112
LAGUNAS,18.060102539062502
QUILLO,9.37371035489169
ANRA,7.590222930908203
CASCAPARA,4.182856423514229
CASMA,16.950357278963416
MATACOTO,8.360917568206787
SHILLA,2.9378631591796873
PUEBLO LIBRE,6.205427551269532
YAUYA,7.978857803344726
LLUMPA,4.802346992492676
MATO,6.844044240315756
LUCMA,6.339906787872314
YANAMA,3.773190477159288
HUAYLLAPAMPA,4.541093063354492
SAN PABLO,9.422242355346679
TINGO DE SAPOSOA,21.703085327148436
SAN GREGORIO,16.830302290482955
BAJO BIAVO,20.765426296657985
LOS BAÑOS DEL INCA,6.817465633816188
UNION AGUA BLANCA,13.837556152343751
EL PRADO,9.064081382751464
LONGOTEA,15.78335927327474
PACANGA,18.05797536749589
SAN RAFAEL,22.34059829711914
OXAMARCA,9.699755859375
MARCABAL,8.853709920247395
CHILETE,16.361942036946616
ALTO BIAVO,18.943921511856153
JESUS,8.059989374334162
TANTARICA,15.182959747314452
YONAN,18.06189541286892
MAGDALENA,11.732634735107421
LLACANORA,8.077594661712647
GREGORIO PITA,6.676352037702289
CHEPEN,18.13966003417969
PAJARILLO,21.434095982142857
NAMORA,6.727622985839844
SAN BERNARDINO,12.751004028320313
UCUNCHA,13.242505900065103
SAN LUIS,16.744342422485353
HUALLAGA,21.4422216796875
PACASMAYO,18.03322105407715
COSPAN,10.1214893541838
ICHOCAN,11.932884025573731
SITACOCHA,12.975989447699652
JEQUETEPEQUE,18.18120002746582
SAN JOSE,18.065997619628906
GUZMANGO,9.133819770812988
JOSE MANUEL QUIROZ,8.759338188171387
SANTA CRUZ DE TOLED,11.016635131835937
ASUNCION,12.426243591308594
CALLERIA,21.940507710509138
PEDRO GALVEZ,9.459744940863716
MATARA,8.978918266296386
SAN JUAN,10.783151626586914
GUADALUPE,18.189569854736327
CONTUMAZA,11.076990356445313
CHACAS,3.8361951192220047
BULDIBUYO,5.481721210479736
ANGASMARCA,7.5651383972167965
YARINACOCHA,22.1517339070638
CHILLIA,9.972602982954545
PAMPAS,6.06679401397705
MOLLEBAMBA,7.331092834472656
LA ESPERANZA,18.118466949462892
TOCACHE,18.621551513671875
CALAMARCA,7.120013936360678
EL PORVENIR,17.688251495361328
ONGON,9.133317603134529
HUAYLILLAS,8.477996635437012
VICTOR LARCO HERRERA,18.082270431518555
CONCHUCOS,5.084747852998621
SANTIAGO DE CHUCO,7.29823992047991
TRUJILLO,18.589252090454103
MOLLEPATA,6.425781758626303
FLORENCIA DE MORA,
CHANCAY,11.381151962280274
CACHACHI,9.005235120985244
RIPAN,4.899155616760254
SILLAPATA,5.944148445129395
AIJA,3.8051033496856688
SHUNQUI,5.236334991455078
HUALLANCA,3.4184334648980035
CORIS,9.60157708062066
PAMPAMARCA,6.086406517028808
CULEBRAS,16.914096214657736
CATAC,2.9429356602260044
JOSE GALVEZ,8.834859466552734
CAJAMARCA,5.7251131693522135
ETEN,18.33452911376953
PICOTA,21.852636282784598
NANCHOC,17.67919381948618
BELLAVISTA,21.463930935329863
SOROCHUCO,6.380321611676897
CHUQUIBAMBA,11.24072025844029
CARHUAZ,5.845083618164063
AMASHCA,8.915531158447266
SHUPLUY,4.4221890258789065
SAMANCO,17.49683532714844
RAPAYAN,5.7117454528808596
HUARI,4.244283955891928
CHAVIN DE HUANTAR,3.237455224990845
JACAS GRANDE,5.082297229766846
SAN MARCOS,5.073677143297698
HUARAZ,4.054818197397085
PUÑOS,4.96400089263916
PURUS,21.863619044569674
BAMBAMARCA,14.521129608154297
EDUARDO VILLANUEVA,11.089790153503419
LLACLLIN,10.139674377441406
JESUS,2.977172037760417
TOMAY KICHWA,11.739545249938965
BAÑOS,3.2103553136189773
UCHUMARCA,8.579177529471261
PISCOYACU,20.39744175502232
BOLIVAR,15.786837196350097
INAHUAYA,21.958749229029607
SAN CRISTOBAL,
SAN MIGUEL,11.873103841145834
SUCRE,6.978397115071614
CAJATAMBO,5.48512077331543
ABELARDO PARDO LEZAMETA,8.629492568969727
PAUCAR,5.9004847526550295
COPA,3.6274192047119143
CONGAS,6.6474744160970065
MANGAS,8.76020851135254
OCROS,5.3030804225376675
LA PRIMAVERA,9.69145908355713
CAJAMARQUILLA,1.5310668706893922
SAN MIGUEL DE CORPANQUI,3.23931770324707
SAN FRANCISCO,8.022095794677735
SAN RAFAEL,6.908197733561197
HUAYLLACAYAN,6.071952438354492
PACLLON,5.054850551060268
TICLLOS,2.663016939163208
ALFONSO UGARTE,9.735097757975261
CHOLON,10.977901314400338
HUAYLLABAMBA,6.662219793146306
MANANTAY,22.176074773615056
CUSCA,4.972710255214146
TAUCA,10.7603120803833
SANTIAGO DE CHALLAS,11.194071769714355
CABANA,6.766590627034505
RAGASH,4.344220679146903
ACAS,10.624895804268974
HUARIACA,6.649372863769531
SANTIAGO DE CHILCAS,5.685571543375651
SAN PEDRO DE PILLAO,3.1442715644836428
PALLANCHACRA,4.991077327728272
TAPUC,5.775714969635009
SAN CRISTOBAL DE RAJAN,3.4559202829996742
LLIPA,4.80522928237915
SANTA ANA DE TUSI,4.564685211181641
CHACAYAN,5.568477630615234
CANIS,2.9575571537017824
TAPACOCHA,5.99976921081543
COCHAPETI,12.445037078857421
IÑAPARI,21.7920285348935
MOLINO,7.526921939849854
CHACABAMBA,
RONDOS,4.5189970833914614
COTAPARACO,3.466362609863281
MALVAS,7.241677602132162
CHAVIN DE PARIARCA,8.078423945109048
SANTO TORIBIO,3.6027088165283203
CASCA,6.551767444610595
CANCHABAMBA,8.315601784842354
SAN BUENAVENTURA,11.110547065734863
FIDEL OLIVAS ESCUDERO,8.251107788085937
HUALLANCA,10.176681082589287
POMABAMBA,4.804985105074368
GUADALUPITO,17.621246337890625
YURACMARCA,5.337845066615513
CHIMBOTE,17.128509012858075
MACATE,12.330017671130953
QUINUABAMBA,8.517895889282226
LA PAMPA,11.96851806640625
YANAC,11.153450775146485
SAN JUAN,6.695055313110352
CARABAMBA,7.896726771763393
POROTO,16.930581919352214
CACHICADAN,6.014497629801432
QUIRUVILCA,4.931998443603516
PARCOY,10.368103408813477
PARANDAY,9.015844917297363
AGALLPAMPA,7.623529968261718
LA CUESTA,9.483823204040528
SARIN,6.3184512051669035
CURGOS,7.358049488067627
PIAS,9.59368896484375
CHARAT,12.43249028523763
OTUZCO,10.114243316650391
HUAMACHUCO,7.895272282191685
COCHORCO,10.287056986490885
POLVORA,16.61372638859161
USQUIL,9.991056925455728
SANAGORAN,8.479363250732423
CHUGAY,8.771688588460286
HUARANCHAL,10.92120590209961
PATAZ,12.676901027134488
TINGO DE PONASA,21.398497517903643
SAN SILVESTRE DE COCHAN,6.17209602355957
CASPISAPA,21.680229949951173
NUEVA ARICA,18.581226501464844
SAN HILARION,21.9175786336263
NIEPOS,13.096518452962238
TUMBADEN,6.270500292096819
SANTA ROSA,
CALQUIS,8.238837687174478
CAYALTI,18.101222229003906
UTCO,11.747963523864746
LA FLORIDA,17.377007039388022
MONSEFU,18.311869430541993
REQUE,18.521568298339844
LLAPA,5.823290157318115
ENCAÑADA,5.851354356245561
PAMPA HERMOSA,20.55030864197531
LA VICTORIA,18.46578483581543
SAÑA,18.32224464416504
PUCACACA,21.51766179402669
PUCALA,18.054211044311522
CHICLAYO,18.730802917480467
CATILLUC,6.504154423304968
POMALCA,18.489373779296876
SAN JOSE,18.204522705078126
SAN FRANCISCO DE ASIS,6.184813690185548
SAN FRANCISCO DE CAYRAN,9.141449584960936
SAN NICOLAS,13.165055847167968
ANGUIA,12.166182200113933
LONGAR,11.575246429443359
LEVANTO,10.645916366577149
CHOROPAMPA,14.01302261352539
CUÑUMBUQUI,20.229732360839847
CHONGOYAPE,18.741492970784503
PACCHA,10.154075749715169
CHUMUCH,11.675369044712614
CHIRIMOTO,13.999967651367186
LAJAS,10.897374267578124
TUCUME,18.246445846557616
TOTORA,14.071410369873046
SHATOJA,21.143198013305664
AGUA BLANCA,20.724890747070315
PATAPO,18.205797119140627
CHUGUR,8.515177345275879
LA LIBERTAD DE PALLAN,9.093040657043456
CATACHE,13.154971652560764
LUYA,10.318097813924155
EL PORVENIR,22.07315511067708
YORONGOS,18.121117401123048
BARRANQUITA,21.72090623643663
PION,16.69408447265625
CAMPORREDONDO,15.542598978678384
INCAHUASI,10.41490478515625
CUJILLO,17.64592742919922
MILPUC,14.788587760925292
CHAZUTA,20.66342032296317
CHOTA,9.68843036998402
FLORIDA,12.77431640625
TENIENTE CESAR LOPEZ ROJAS,22.265382021949403
POMAHUACA,13.025508989606584
COLASAY,14.706906467013889
SAN FELIPE,13.565420150756836
AWAJUN,15.827651977539062
BAGUA GRANDE,17.538899297299594
JAEN,15.182750883556547
YURIMAGUAS,22.392282061509682
EL PARCO,
LAS PIRIAS,16.781520080566406
TAPICHE,22.455921294723733
SOPLIN,22.294236328125002
COPALLIN,18.440106506347657
HUABAL,15.577989196777343
HABANA,18.96508331298828
ALONSO DE ALVARADO,17.552923244900175
SAN ANDRES DE CUTERVO,11.206646982828776
TRITA,
JAYANCA,18.341398366292317
OCALLI,12.943076896667481
MOLINOPAMPA,10.087217407226563
CHOCHOPE,17.725401306152342
SONCHE,12.610950469970703
SORITOR,16.87517571700247
SAN JUAN DE CUTERVO,16.82311019897461
EMILIO SAN MARTIN,22.40491191535596
SANTA CRUZ,22.40726671720806
PARDO MIGUEL,14.269008050962938
ARAMANGO,18.31182790902945
CAPELO,22.591396484374997
YAMBRASBAMBA,15.744977936921297
PUINAHUA,22.504513624237802
TACABAMBA,10.565134974888393
HUAMBOS,11.902556355794271
HUIMBAYOC,21.10846857244318
ALTO SAPOSOA,16.90755805121528
TINGO,10.364289665222168
OMIA,13.330446200900607
CHIPURANA,22.052481356534095
LAMAS,20.404988861083986
SAN ISIDRO DE MAINO,10.25635051727295
JAZAN,14.382249069213866
TORIBIO CASANOVA,18.230849075317384
RECTA,
YURACYACU,19.459951400756836
SARAYACU,22.281634823638615
CUISPES,14.452001953125
SHIPASBAMBA,13.54455286661784
CHISQUILLA,11.909039306640626
JUMBILLA,11.191651407877604
NUEVA CAJAMARCA,15.706034342447918
CHOROS,18.142564174107143
CELENDIN,13.501226806640625
PUEBLO NUEVO,18.258657455444336
OCUMAL,13.662346394856772
SOLOCO,9.819899368286134
SANTA CRUZ,12.9657953898112
MONTEVIDEO,9.559205627441406
UTICYACU,12.59168300628662
LA ESPERANZA,12.47632999420166
FERREÑAFE,18.15654754638672
MIGUEL IGLESIAS,8.922098286946616
BAMBAMARCA,9.025599670410156
MANUEL ANTONIO MESONES MURO,18.50789031982422
JUAN GUERRA,21.14094009399414
MARISCAL CASTILLA,10.399358367919922
PACHIZA,18.309291234509697
SAN JOSE DE SISA,20.171594515713778
MOCHUMI,18.23742790222168
COCABAMBA,14.328008200905538
SANTO TOMAS,8.147571849822999
SEXI,12.649564906529019
CHANCAYBAÑOS,13.06696990966797
CONCHAN,10.273710021972656
ILLIMO,18.20261917114258
ZAPATERO,19.683634294782365
CHALAMARCA,9.007462615966796
MORALES,21.701154708862305
SANTA ROSA,
BELEN,22.576380004882814
SAN JUAN DE LA VIRGEN,21.458961181640625
CORRALES,22.303752899169922
PAPAYAL,21.996878923688616
TUMBES,21.88285903930664
AGUAS VERDES,22.688586044311524
INDIANA,22.761414683948864
ZARUMILLA,22.645908203125
PUNCHANA,22.717701577240565
SAN FERNANDO,19.181943511962892
CAJARURO,15.119844563802085
CANOAS DE PUNTA SAL,21.538195479543585
NAUTA,22.706025523190043
CASITAS,20.814100748697918
FERNANDO LORES,22.69559375
SAN PABLO,22.934505008627305
RAMON CASTILLA,22.972546548045152
PASTAZA,22.919819599873314
LAS AMAZONAS,22.814834299395162
PEBAS,22.87897277333106
MORONA,23.00898028325768
CHIRINOS,17.357200368245444
TABACONAS,11.940206570095487
SAN IGNACIO,17.49974482609675
NAMBALLE,13.7092529296875
SAN JOSE DE LOURDES,16.234022322944973
HUARANGO,17.491712646484373
IMAZA,19.339022135416666
